"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18359","authenticate","setup","Thu Nov 20 14:30:46 IST 2025","passed","Thu Nov 20 14:31:04 IST 2025","","","",""
"","100756","Register Dog Gut Sample - Using Excel Data","chromium","Thu Nov 20 14:31:08 IST 2025","failed","Thu Nov 20 14:32:49 IST 2025","Sample Registration with Excel Data","","",""
