"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","43050","Register Dog Gut Sample - Using Excel Data","chromium","Wed Nov 19 17:48:41 IST 2025","skipped","Wed Nov 19 17:49:24 IST 2025","Sample Registration with Excel Data","","",""
"","18384","authenticate","setup","Wed Nov 19 17:48:20 IST 2025","passed","Wed Nov 19 17:48:38 IST 2025","","","",""
