"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18273","authenticate","setup","Thu Nov 20 10:55:10 IST 2025","passed","Thu Nov 20 10:55:28 IST 2025","","","",""
"","85342","Register Dog Gut Sample - Using Excel Data","chromium","Thu Nov 20 10:55:31 IST 2025","failed","Thu Nov 20 10:56:56 IST 2025","Sample Registration with Excel Data","","",""
