"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18610","authenticate","setup","Wed Nov 19 18:21:26 IST 2025","passed","Wed Nov 19 18:21:44 IST 2025","","","",""
"","145393","Register Dog Gut Sample - Using Excel Data","chromium","Wed Nov 19 18:21:48 IST 2025","failed","Wed Nov 19 18:24:13 IST 2025","Sample Registration with Excel Data","","",""
